AX,AY,AZ,EX,EY,EZ
4.629,15.0,1.5599999999999996,-0.02301922432326707,0.11314587574310642,0.0845785152839118
0.6289999999999997,15.0,1.5599999999999996,0.0020847065557036415,-0.2380270358889519,0.15994554686697138
-3.3710000000000004,15.0,1.5599999999999996,-0.13877089706570006,-0.05675657421713998,-0.01698996216728671
-7.3709999999999996,15.0,1.5599999999999996,-0.06344542650390805,-0.12194296776839308,-0.09338489195570288
-11.371,15.0,1.5599999999999996,0.1272013888491491,-0.3097391508745828,-0.16726917562022436
-15.371000000000002,15.0,1.5599999999999996,0.27527055893280805,-0.38804050463941697,-0.1754242348764562
-19.371,15.0,1.5599999999999996,0.009916220244812757,-0.10804843479105264,0.6240159397034234
-23.371000000000002,15.0,1.5599999999999996,0.0914851380065973,-0.12571594316549417,0.07124786274341766
-27.371000000000002,15.0,1.5599999999999996,-0.37901331273308414,0.08648956349445736,0.4100045734045085
-27.371000000000002,15.0,-2.4400000000000004,-0.2876931394707516,-0.06813031488103194,0.18620406470298556
-23.371000000000002,15.0,-2.4400000000000004,-0.660832496435293,0.20883765233957463,0.9228609952963374
-19.371,15.0,-2.4400000000000004,-0.4385875121256627,0.17636596711327057,0.28910733976977576
-15.371000000000002,15.0,-2.4400000000000004,-0.36600084116104326,0.06881745327343425,0.057084459554634925
-11.371,15.0,-2.4400000000000004,-0.1314566890479152,0.19048591501151513,-0.6192118239088357
-7.3709999999999996,15.0,-2.4400000000000004,0.04923704214390978,0.16726195563378787,-0.42008337099339876
-3.3710000000000004,15.0,-2.4400000000000004,0.1435815214818184,0.12927100318256002,-0.28717180040076506
0.6289999999999997,15.0,-2.4400000000000004,0.32301116437995214,-0.37402456338216095,-0.12904201352327838
4.629,15.0,-2.4400000000000004,0.05720025390367721,-0.10366420065262838,0.01595116262577967
8.629000000000001,15.0,-2.4400000000000004,-0.0875668940928831,-0.0032597925400890126,-0.03213759490024448
12.629000000000001,15.0,-2.4400000000000004,-0.2545314811796942,0.05563194618108114,0.04199713004906791
12.629000000000001,15.0,-6.4399999999999995,0.15462701889389086,0.11433457579431983,0.10135984380102159
8.629000000000001,15.0,-6.4399999999999995,0.018342355968810342,0.056752296504627986,-0.057054849922191786
4.629,15.0,-6.4399999999999995,-0.0067604585317199845,-0.18574827611290146,0.013260851648966288
0.6289999999999997,15.0,-6.4399999999999995,-0.1383752288964868,-0.4704933803755501,0.2245457581057625
-3.3710000000000004,15.0,-6.4399999999999995,-0.06265648506390692,-0.3526942135978234,0.27958012273151533
