AX,AY,AZ,EX,EY,EZ
4.629,15.0,1.5599999999999996,-0.34303710937499987,-0.25878906250000056,-0.5268066406249994
0.6289999999999997,15.0,1.5599999999999996,-0.19264648437499998,0.35156249999999944,0.21171875000000062
-3.3710000000000004,15.0,1.5599999999999996,-0.4572949218749997,0.25390624999999944,0.7305175781250006
-7.3709999999999996,15.0,1.5599999999999996,-0.4167675781249991,0.10742187499999944,0.5535156250000006
-11.371,15.0,1.5599999999999996,-0.5532421874999999,0.058593749999999445,-0.16059570312499938
-15.371000000000002,15.0,1.5599999999999996,-0.5310253906250006,-0.039062500000000555,-0.20942382812499938
-19.371,15.0,1.5599999999999996,-0.16090820312499865,-0.06347656250000056,0.3032714843750006
-23.371000000000002,15.0,1.5599999999999996,-0.1447949218750022,-0.33203125000000056,-0.2643554687499994
-27.371000000000002,15.0,1.5599999999999996,0.1642871093749998,-0.6005859375000006,0.2849609375000006
-27.371000000000002,15.0,-2.4400000000000004,-0.1286816406250002,-0.5761718750000006,0.38652343749999984
-23.371000000000002,15.0,-2.4400000000000004,0.2580371093749978,-0.16113281250000056,0.6062499999999998
-19.371,15.0,-2.4400000000000004,0.02830078125000135,-0.11230468750000056,0.30107421874999984
-15.371000000000002,15.0,-2.4400000000000004,-0.09157226562500065,0.034179687499999445,-0.022412109375000155
-11.371,15.0,-2.4400000000000004,-0.36403320312499987,-0.08789062500000056,-0.19941406250000016
-7.3709999999999996,15.0,-2.4400000000000004,-0.2519726562499991,-0.13671875000000056,0.12407226562499984
-3.3710000000000004,15.0,-2.4400000000000004,-0.1521191406249997,-0.039062500000000555,0.47807617187499984
0.6289999999999997,15.0,-2.4400000000000004,0.16746093750000002,-0.13671875000000056,0.11186523437499984
4.629,15.0,-2.4400000000000004,0.32224609375000013,-0.23437500000000056,-0.30927734375000016
8.629000000000001,15.0,-2.4400000000000004,0.04368164062499985,-0.6005859375000006,0.5818359374999998
12.629000000000001,15.0,-2.4400000000000004,-0.05788085937499937,0.30273437499999944,0.14848632812499984
12.629000000000001,15.0,-6.4399999999999995,0.45481445312500063,0.13183593749999944,0.22563476562500046
8.629000000000001,15.0,-6.4399999999999995,0.20847656249999985,0.30273437499999944,-0.42133789062499954
4.629,15.0,-6.4399999999999995,0.20627929687500013,0.37597656249999944,-0.8302734374999996
0.6289999999999997,15.0,-6.4399999999999995,0.429912109375,-0.35644531250000056,-0.25654296874999954
-3.3710000000000004,15.0,-6.4399999999999995,0.3239550781250003,-0.5273437500000006,-0.39692382812499954
-7.3709999999999996,15.0,-6.4399999999999995,0.053203125000000906,-0.6982421875000006,-0.24433593749999954
-11.371,15.0,-6.4399999999999995,0.15476562500000013,-0.5029296875000006,-0.32368164062499954
-15.371000000000002,15.0,-6.4399999999999995,0.23191406249999935,-0.45410156250000056,-0.036816406249999545
-19.371,15.0,-6.4399999999999995,0.37620117187500135,-0.42968750000000056,-0.5556152343749996
-23.371000000000002,15.0,-6.4399999999999995,0.0871386718749978,-0.25878906250000056,0.048632812500000455
-27.371000000000002,15.0,-6.4399999999999995,-0.5437207031250002,-0.23437500000000056,0.6956054687500004
-27.371000000000002,15.0,-10.440000000000001,-0.7756542968750002,-0.06347656250000056,0.6201660156249997
-23.371000000000002,15.0,-10.440000000000001,0.2458300781249978,-0.25878906250000056,-0.3441894531250003
-19.371,15.0,-10.440000000000001,0.5165820312500014,-0.5029296875000006,-0.8507812500000003
-15.371000000000002,15.0,-10.440000000000001,-0.03053710937500065,-0.20996093750000056,0.08305664062499968
-11.371,15.0,-10.440000000000001,-0.27248046874999987,-0.039062500000000555,0.4431640624999997
-7.3709999999999996,15.0,-10.440000000000001,0.2973437500000009,-0.5517578125000006,-0.3136718750000003
-3.3710000000000004,15.0,-10.440000000000001,0.5925097656250002,-0.5273437500000006,-0.4296386718750003
0.6289999999999997,15.0,-10.440000000000001,0.49705078125,-0.6982421875000006,-0.3747070312500003
8.629000000000001,15.0,-10.440000000000001,-0.09669921875000015,-0.06347656250000056,-0.14277343750000032
12.629000000000001,15.0,-10.440000000000001,0.03977539062500063,-1.2353515625000004,1.3098632812499997
12.629000000000001,15.0,-14.440000000000003,0.04587890625000063,-0.33203125000000056,-0.1571777343750011
8.629000000000001,15.0,-14.440000000000003,-0.6338085937500002,-0.25878906250000056,-0.3036621093750011
4.629,15.0,-14.440000000000003,-0.29420898437499987,-0.014648437500000555,-0.0167968750000011
0.6289999999999997,15.0,-14.440000000000003,-0.0034374999999999684,-0.11230468750000056,-0.5050781250000012
-3.3710000000000004,15.0,-14.440000000000003,0.4277148437500003,-0.23437500000000056,-0.3097656250000011
-7.3709999999999996,15.0,-14.440000000000003,0.5414843750000009,0.22949218749999944,0.1357910156249989
-11.371,15.0,-14.440000000000003,-0.29079101562499987,0.25390624999999944,-0.1083496093750011
-15.371000000000002,15.0,-14.440000000000003,-0.28688476562500065,0.22949218749999944,-0.0534179687500011
-19.371,15.0,-14.440000000000003,0.06492187500000135,0.08300781249999944,0.0320312499999989
-23.371000000000002,15.0,-14.440000000000003,0.3373828124999978,-0.08789062500000056,-0.3219726562500011
-27.371000000000002,15.0,-14.440000000000003,-0.3972363281250002,-0.13671875000000056,0.3249999999999989
-23.371000000000002,15.0,-18.44,0.2397265624999978,0.034179687499999445,-0.2570312500000005
-19.371,15.0,-18.44,0.10154296875000135,0.27832031249999944,-0.3241699218750005
-15.371000000000002,15.0,-18.44,-0.8606152343750006,0.40039062499999944,0.3289062499999995
-11.371,15.0,-18.44,-0.33961914062499987,0.44921874999999944,0.2922851562499995
-7.3709999999999996,15.0,-18.44,0.2546191406250009,0.44921874999999944,0.5669433593749995
-3.3710000000000004,15.0,-18.44,0.2995410156250003,0.9619140624999994,0.5486328124999995
0.6289999999999997,15.0,-18.44,0.13694335937500002,0.10742187499999944,-0.11665039062500049
4.629,15.0,5.56,-0.43458984374999987,-0.7226562500000006,-1.458447265625
8.629000000000001,15.0,5.56,-0.9145703125000002,0.47363281249999944,-1.75751953125
0.6289999999999997,15.0,5.56,-0.326923828125,-0.28320312500000056,-0.90302734375
-3.3710000000000004,15.0,5.56,-0.4939160156249997,0.15624999999999944,-0.823681640625
-7.3709999999999996,15.0,5.56,-0.2641796874999991,0.08300781249999944,-0.628369140625
-11.371,15.0,5.56,0.32566406250000013,0.22949218749999944,-0.213330078125
-15.371000000000002,15.0,5.56,0.01829101562499935,0.13183593749999944,-0.92744140625
-19.371,15.0,5.56,0.26633789062500135,0.20507812499999944,-0.408642578125
-23.371000000000002,15.0,5.56,0.0688281249999978,0.034179687499999445,-0.82978515625
-27.371000000000002,15.0,5.56,0.1215624999999998,-0.30761718750000056,-0.65888671875
-27.371000000000002,15.0,9.559999999999999,0.4755664062499998,0.10742187499999944,0.2405273437499994
-23.371000000000002,15.0,9.559999999999999,-0.2363476562500022,-0.11230468750000056,-0.3026855468750006
-19.371,15.0,9.559999999999999,-0.16090820312499865,-0.16113281250000056,-0.0280273437500006
-15.371000000000002,15.0,9.559999999999999,-0.28688476562500065,-0.28320312500000056,-0.0524414062500006
-11.371,15.0,9.559999999999999,0.48435546875000013,-0.014648437500000555,0.3503906249999994
-7.3709999999999996,15.0,9.559999999999999,-0.3374218749999991,-0.30761718750000056,-0.0585449218750006
-3.3710000000000004,15.0,9.559999999999999,-0.0727734374999997,-0.6738281250000006,-0.2599609375000006
0.6289999999999997,15.0,9.559999999999999,0.06980468750000003,-0.20996093750000056,-0.6078613281250006
0.6289999999999997,15.0,13.56,0.25291015625,1.2060546874999996,0.9385253906250002
-3.3710000000000004,15.0,13.56,0.4094042968750003,0.42480468749999944,1.1155273437500002
-7.3709999999999996,15.0,13.56,0.047099609375000906,-0.47851562500000056,0.09013671875000018
-11.371,15.0,13.56,-0.04665039062499987,-0.35644531250000056,-0.16010742187499982
-15.371000000000002,15.0,13.56,0.16477539062499935,0.058593749999999445,0.4746582031250002
-19.371,15.0,13.56,0.26023437500000135,0.058593749999999445,0.5967285156250002
-23.371000000000002,15.0,13.56,-0.4743847656250022,-0.06347656250000056,-0.08686523437499982
-27.371000000000002,15.0,13.56,-0.1408886718750002,-0.45410156250000056,-0.3676269531249998
-27.371000000000002,15.0,17.56,0.8967089843749998,-0.6494140625000006,-0.7682617187500018
-23.371000000000002,15.0,17.56,-0.1508984375000022,-0.06347656250000056,-0.08466796875000182
-19.371,15.0,17.56,-0.06935546874999865,0.009765624999999445,-0.3288085937500018
-15.371000000000002,15.0,17.56,-1.953125000064837e-05,-0.45410156250000056,-0.5790527343750018
-11.371,15.0,17.56,-0.37013671874999987,-0.7714843750000006,-0.4569824218750018
-7.3709999999999996,15.0,17.56,-0.2946972656249991,-0.7226562500000006,0.3120605468749982
-3.3710000000000004,15.0,17.56,-0.6892285156249998,-0.33203125000000056,0.3669921874999982
0.6289999999999997,15.0,17.56,-0.49171875,0.7910156249999994,0.9712402343749982
4.629,15.0,17.56,0.004863281250000115,0.9130859374999994,1.3252441406249982
8.629000000000001,15.0,17.56,0.6296191406249998,-0.30761718750000056,0.6721679687499982
-7.3709999999999996,15.0,21.560000000000002,-0.5144238281249991,-0.5273437500000006,-0.30830078124999827
-11.371,15.0,21.560000000000002,-0.06496093749999987,-0.47851562500000056,-0.14960937499999827
-15.371000000000002,15.0,21.560000000000002,-0.06715820312500065,-0.28320312500000056,-0.41206054687499827
-19.371,15.0,21.560000000000002,-0.00221679687499865,-0.014648437500000555,0.10673828125000173
-23.371000000000002,15.0,21.560000000000002,0.1847949218749978,-0.20996093750000056,0.08232421875000173
-27.371000000000002,15.0,21.560000000000002,0.048320312499999796,-0.6982421875000006,0.6987792968750017
-19.371,15.0,25.56,-0.25856445312499865,-0.16113281250000056,0.8291503906249997
-15.371000000000002,15.0,25.56,-0.09767578125000065,-0.13671875000000056,-0.10468750000000027
-11.371,15.0,25.56,0.38059570312500013,-0.06347656250000056,-0.15961914062500027
-7.3709999999999996,15.0,25.56,0.028789062500000906,-0.35644531250000056,-1.0507324218750003
4.629,20.0,1.5599999999999996,0.010966796875000115,0.2001953125000011,0.03471679687500062
0.6289999999999997,20.0,1.5599999999999996,-0.19264648437499998,0.1269531250000011,0.4863769531250006
-3.3710000000000004,20.0,1.5599999999999996,-0.1032910156249997,0.8105468750000011,0.8586914062500006
-7.3709999999999996,20.0,1.5599999999999996,-0.056660156249999094,0.3222656250000011,0.7549316406250006
-11.371,20.0,1.5599999999999996,-0.02833984374999987,0.3222656250000011,0.4924804687500006
-15.371000000000002,20.0,1.5599999999999996,-0.02443359375000065,0.05371093750000111,0.4070312500000006
-19.371,20.0,1.5599999999999996,0.04661132812500135,0.1269531250000011,0.4253417968750006
-23.371000000000002,20.0,1.5599999999999996,-0.2180371093750022,-0.01953124999999889,-0.2704589843749994
-27.371000000000002,20.0,1.5599999999999996,-0.2080273437500002,0.07812500000000111,0.19340820312500062
-27.371000000000002,20.0,-2.4400000000000004,-0.1225781250000002,0.1757812500000011,0.06303710937499984
