Leap Controller X;Leap Controller Y;Leap Controller Z;Reference Index X;Reference Index Y;Reference Index Z;Measured Index X;Measured Index Y;Measured Index Z;Reference Wrist X;Reference Wrist Y;Reference Wrist Z;Measured Wrist X;Measured Wrist Y;Measured Wrist Z;Reference Thumb X;Reference Thumb Y;Reference Thumb Z;Measured Thumb X;Measured Thumb Y;Measured Thumb Z
0.24;0;0.0085;0.0302;0.1095;0.25;0.02712294;0.09688032;0.2298716;0.004;-0.048;0.25;0.000167653;-0.05250469;0.2481347;0.04629;0.05559999;0.25;0.04417484;0.04931679;0.2395591
0.28;0;0.0085;0.0302;0.1095;0.25;0.03391583;0.1020843;0.2297543;0.004;-0.048;0.25;0.0007317066;-0.0475809;0.2470239;0.04629;0.05559999;0.25;0.04489528;0.05555755;0.2421282
0.32;0;0.0085;0.0302;0.1095;0.25;0.03186581;0.09364504;0.2273795;0.004;-0.048;0.25;0.00560087;-0.05250511;0.2419873;0.04629;0.05559999;0.25;0.04769048;0.04807496;0.2372248
0.32;-0.04;0.0085;0.0302;0.1095;0.25;0.03156987;0.09330364;0.2272645;0.004;-0.048;0.25;0.004007667;-0.05307543;0.2416511;0.04629;0.05559999;0.25;0.04372743;0.04956507;0.2407865
0.28;-0.04;0.0085;0.0302;0.1095;0.25;0.03077731;0.09901208;0.2295559;0.004;-0.048;0.25;0.001166493;-0.05034115;0.2464517;0.04629;0.05559999;0.25;0.04315621;0.05334928;0.2442612
0.24;-0.04;0.0085;0.0302;0.1095;0.25;0.02635893;0.09990203;0.23158;0.004;-0.048;0.25;-0.0004121661;-0.05235153;0.2482722;0.04629;0.05559999;0.25;0.04137006;0.05351991;0.2447069
0.2;-0.04;0.0085;0.0302;0.1095;0.25;0.02885336;0.1038869;0.2340691;0.004;-0.048;0.25;-0.001532331;-0.04888751;0.2506438;0.04629;0.05559999;0.25;0.04253905;0.05822747;0.2472995
0.16;-0.04;0.0085;0.0302;0.1095;0.25;0.02281855;0.1006237;0.2335451;0.004;-0.048;0.25;-0.003687575;-0.05345625;0.2521693;0.04629;0.05559999;0.25;0.03720575;0.05496701;0.2472248
0.12;-0.04;0.0085;0.0302;0.1095;0.25;0.02651839;0.1033972;0.2370996;0.004;-0.048;0.25;-0.002731062;-0.05036388;0.25519;0.04629;0.05559999;0.25;0.04150645;0.05738037;0.2520629
0.08;-0.04;0.0085;0.0302;0.1095;0.25;0.0279215;0.10401;0.2429684;0.004;-0.048;0.25;-0.003180549;-0.04847381;0.2577055;0.04629;0.05559999;0.25;0.04574721;0.05671284;0.2538437
0.04;-0.04;0.0085;0.0302;0.1095;0.25;0.02810671;0.1060481;0.2488086;0.004;-0.048;0.25;-0.003412884;-0.04804695;0.2592426;0.04629;0.05559999;0.25;0.04994845;0.05652415;0.2547339
0.04;-0.08;0.0085;0.0302;0.1095;0.25;0.02959242;0.1032311;0.2464536;0.004;-0.048;0.25;-0.002989974;-0.04914774;0.2588641;0.04629;0.05559999;0.25;0.05174367;0.05245887;0.2539341
0.08;-0.08;0.0085;0.0302;0.1095;0.25;0.02827407;0.1018851;0.2441369;0.004;-0.048;0.25;-0.002756484;-0.04812536;0.2576681;0.04629;0.05559999;0.25;0.04900277;0.05459984;0.2531382
0.12;-0.08;0.0085;0.0302;0.1095;0.25;0.02326185;0.1006314;0.2396081;0.004;-0.048;0.25;-0.004612476;-0.05207977;0.2552778;0.04629;0.05559999;0.25;0.04186265;0.05626836;0.251245
0.16;-0.08;0.0085;0.0302;0.1095;0.25;0.02795994;0.1028568;0.2391643;0.004;-0.048;0.25;-0.003225952;-0.04961863;0.2535535;0.04629;0.05559999;0.25;0.0430023;0.05885437;0.2502264
0.2;-0.08;0.0085;0.0302;0.1095;0.25;0.02925502;0.09960686;0.237434;0.004;-0.048;0.25;-0.002457127;-0.04889041;0.2530887;0.04629;0.05559999;0.25;0.04230595;0.05762511;0.2487964
0.24;-0.08;0.0085;0.0302;0.1095;0.25;0.0239682;0.09481414;0.2316211;0.004;-0.048;0.25;-0.002964556;-0.0542257;0.2490015;0.04629;0.05559999;0.25;0.03811821;0.05290608;0.2440459
0.28;-0.08;0.0085;0.0302;0.1095;0.25;0.02875578;0.09380738;0.2319325;0.004;-0.048;0.25;-0.00103879;-0.05265485;0.2483533;0.04629;0.05559999;0.25;0.04247491;0.05190775;0.2441711
0.32;-0.08;0.0085;0.0302;0.1095;0.25;0.03240016;0.09190619;0.2292332;0.004;-0.048;0.25;0.001953542;-0.05042659;0.2443257;0.04629;0.05559999;0.25;0.04624403;0.05049379;0.2418425
0.32;-0.12;0.0085;0.0302;0.1095;0.25;0.03476027;0.09969776;0.2320328;0.004;-0.048;0.25;0.0003924966;-0.04822592;0.2479124;0.04629;0.05559999;0.25;0.04918388;0.05579903;0.2463465
0.28;-0.12;0.0085;0.0302;0.1095;0.25;0.02605426;0.09211329;0.2306847;0.004;-0.048;0.25;-0.004010141;-0.05517685;0.2483033;0.04629;0.05559999;0.25;0.04059926;0.05048939;0.2442481
0.24;-0.12;0.0085;0.0302;0.1095;0.25;0.02513519;0.09682273;0.2330185;0.004;-0.048;0.25;-0.004868537;-0.05187606;0.2505179;0.04629;0.05559999;0.25;0.03937422;0.05536348;0.2468519
0.2;-0.12;0.0085;0.0302;0.1095;0.25;0.02496721;0.09824982;0.2380354;0.004;-0.048;0.25;-0.004623309;-0.05069285;0.2525697;0.04629;0.05559999;0.25;0.04121651;0.05556998;0.2491842
0.16;-0.12;0.0085;0.0302;0.1095;0.25;0.02185304;0.09949637;0.2390971;0.004;-0.048;0.25;-0.005882695;-0.05125885;0.2534785;0.04629;0.05559999;0.25;0.03994124;0.05657589;0.2497486
0.12;-0.12;0.0085;0.0302;0.1095;0.25;0.02890854;0.1010353;0.2446598;0.004;-0.048;0.25;-0.002926469;-0.04807072;0.255223;0.04629;0.05559999;0.25;0.04733279;0.05793221;0.2531947
0.08;-0.12;0.0085;0.0302;0.1095;0.25;0.02624054;0.096127;0.2421999;0.004;-0.048;0.25;-0.002844609;-0.04759993;0.2591962;0.04629;0.05559999;0.25;0.04883569;0.05236579;0.2528095
0.04;-0.12;0.0085;0.0302;0.1095;0.25;0.03073927;0.09351742;0.2458556;0.004;-0.048;0.25;-0.001442421;-0.05011316;0.2613263;0.04629;0.05559999;0.25;0.05078313;0.0484833;0.2548153
0.04;-0.16;0.0085;0.0302;0.1095;0.25;0.03208366;0.08097759;0.2392704;0.004;-0.048;0.25;-0.00124101;-0.04871546;0.2654208;0.04629;0.05559999;0.25;0.04980196;0.04429452;0.2546853
0.08;-0.16;0.0085;0.0302;0.1095;0.25;0.02425259;0.08951868;0.2421393;0.004;-0.048;0.25;-0.004071064;-0.0471807;0.2616519;0.04629;0.05559999;0.25;0.04541776;0.04859778;0.2524545
0.12;-0.16;0.0085;0.0302;0.1095;0.25;0.02659822;0.09488446;0.2465674;0.004;-0.048;0.25;-0.004150301;-0.0497117;0.2563742;0.04629;0.05559999;0.25;0.04569104;0.05321556;0.2539673
0.16;-0.16;0.0085;0.0302;0.1095;0.25;0.02915576;0.1014924;0.2458176;0.004;-0.048;0.25;-0.002284274;-0.04897352;0.2559132;0.04629;0.05559999;0.25;0.04616273;0.05896877;0.2525719
0.2;-0.16;0.0085;0.0302;0.1095;0.25;0.02865674;0.1029993;0.2404939;0.004;-0.048;0.25;-0.003945678;-0.04803741;0.2558957;0.04629;0.05559999;0.25;0.04476286;0.06008214;0.2521789
0.24;-0.16;0.0085;0.0302;0.1095;0.25;0.02956498;0.1012774;0.2367568;0.004;-0.048;0.25;-0.004020989;-0.04738145;0.254964;0.04629;0.05559999;0.25;0.04428194;0.05888155;0.2516467
0.28;-0.16;0.0085;0.0302;0.1095;0.25;0.03298829;0.1004062;0.2346227;0.004;-0.048;0.25;-0.003566116;-0.04733154;0.2536928;0.04629;0.05559999;0.25;0.04763009;0.05690767;0.2495365
0.32;-0.16;0.0085;0.0302;0.1095;0.25;0.03618011;0.09802344;0.233344;0.004;-0.048;0.25;-0.001465827;-0.04785728;0.2512012;0.04629;0.05559999;0.25;0.05084157;0.05412953;0.2479401
0.32;-0.2;0.0085;0.0302;0.1095;0.25;0.03496268;0.0895046;0.229711;0.004;-0.048;0.25;-0.002889276;-0.05081339;0.2501677;0.04629;0.05559999;0.25;0.04810041;0.04909749;0.2478704
0.28;-0.2;0.0085;0.0302;0.1095;0.25;0.03237893;0.09875649;0.2350297;0.004;-0.048;0.25;-0.005299687;-0.04584123;0.2551386;0.04629;0.05559999;0.25;0.04897898;0.05510765;0.2482918
0.24;-0.2;0.0085;0.0302;0.1095;0.25;0.02958465;0.1013383;0.2377421;0.004;-0.048;0.25;-0.005046234;-0.04625517;0.2566107;0.04629;0.05559999;0.25;0.04627447;0.05723348;0.2503425
0.2;-0.2;0.0085;0.0302;0.1095;0.25;0.02901642;0.1004339;0.240113;0.004;-0.048;0.25;-0.003248975;-0.04729958;0.2567175;0.04629;0.05559999;0.25;0.04691006;0.05805296;0.2506757
0.16;-0.2;0.0085;0.0302;0.1095;0.25;0.02223317;0.09670609;0.2434113;0.004;-0.048;0.25;-0.007198006;-0.05184694;0.255669;0.04629;0.05559999;0.25;0.04065482;0.05498716;0.249869
0.2;-0.24;0.0085;0.0302;0.1095;0.25;0.02331243;0.09640476;0.2405399;0.004;-0.048;0.25;-0.007837057;-0.0483366;0.2583042;0.04629;0.05559999;0.25;0.04337385;0.05258915;0.2491914
0.24;-0.24;0.0085;0.0302;0.1095;0.25;0.02620862;0.09356758;0.2376074;0.004;-0.048;0.25;-0.007948965;-0.04855612;0.2580769;0.04629;0.05559999;0.25;0.04503;0.05055729;0.2487698
0.28;-0.24;0.0085;0.0302;0.1095;0.25;0.03490517;0.09518388;0.2348104;0.004;-0.048;0.25;-0.004152507;-0.04634355;0.2566937;0.04629;0.05559999;0.25;0.05046651;0.05195162;0.2497866
0.32;-0.24;0.0085;0.0302;0.1095;0.25;0.03858027;0.09661776;0.2338101;0.004;-0.048;0.25;-0.0004998147;-0.04543962;0.2541543;0.04629;0.05559999;0.25;0.05402294;0.05396441;0.2504714
0;0.04;0.0085;0.0302;0.1095;0.3;0.02882449;0.10172;0.2997224;0.004;-0.048;0.3;-0.004748333;-0.04700994;0.3106067;0.04629;0.05559999;0.3;0.04801494;0.05245165;0.3093224
0.04;0.04;0.0085;0.0302;0.1095;0.3;0.02741748;0.1015264;0.2963203;0.004;-0.048;0.3;-0.005251989;-0.0475487;0.3091074;0.04629;0.05559999;0.3;0.04586856;0.05265752;0.3076861
0.08;0.04;0.0085;0.0302;0.1095;0.3;0.02555278;0.102836;0.2907706;0.004;-0.048;0.3;-0.002814114;-0.0477198;0.3052575;0.04629;0.05559999;0.3;0.04163535;0.05355696;0.3077373
0.12;0.04;0.0085;0.0302;0.1095;0.3;0.02395399;0.1000992;0.2882684;0.004;-0.048;0.3;-0.00286027;-0.04869344;0.3030419;0.04629;0.05559999;0.3;0.03851988;0.05276109;0.3037679
0.16;0.04;0.0085;0.0302;0.1095;0.3;0.0241165;0.1003766;0.2844847;0.004;-0.048;0.3;-0.003047347;-0.04897302;0.301589;0.04629;0.05559999;0.3;0.03816169;0.05220843;0.2997028
0.2;0.04;0.0085;0.0302;0.1095;0.3;0.02635428;0.1027377;0.2817047;0.004;-0.048;0.3;-0.002588511;-0.04530253;0.2990348;0.04629;0.05559999;0.3;0.03992529;0.05330918;0.2965954
0.24;0.04;0.0085;0.0302;0.1095;0.3;0.02717851;0.09908123;0.2807556;0.004;-0.048;0.3;-0.001143143;-0.04723441;0.2960387;0.04629;0.05559999;0.3;0.04003252;0.05048833;0.2930176
0.28;0.04;0.0085;0.0302;0.1095;0.3;0.02917242;0.09497983;0.2800126;0.004;-0.048;0.3;0.002638459;-0.049802;0.2937165;0.04629;0.05559999;0.3;0.04177633;0.04839132;0.2914146
0.32;0.04;0.0085;0.0302;0.1095;0.3;0.03129029;0.0961417;0.278499;0.004;-0.048;0.3;0.00247097;-0.04444235;0.2914164;0.04629;0.05559999;0.3;0.04608342;0.05081514;0.2889284
0.32;0.08;0.0085;0.0302;0.1095;0.3;0.03295448;0.09281568;0.2727781;0.004;-0.048;0.3;0.005698234;-0.04947232;0.2891341;0.04629;0.05559999;0.3;0.04310104;0.04889835;0.2866138
0.28;0.08;0.0085;0.0302;0.1095;0.3;0.03111267;0.0984896;0.2772662;0.004;-0.048;0.3;3.346801E-05;-0.04462717;0.2943909;0.04629;0.05559999;0.3;0.04085983;0.0531785;0.2910412
0.24;0.08;0.0085;0.0302;0.1095;0.3;0.02862832;0.1017664;0.2791679;0.004;-0.048;0.3;-0.002241448;-0.0428106;0.2961475;0.04629;0.05559999;0.3;0.03965648;0.05345456;0.2939616
0.2;0.08;0.0085;0.0302;0.1095;0.3;0.02750635;0.09951688;0.2797775;0.004;-0.048;0.3;-0.001983285;-0.04730131;0.2983686;0.04629;0.05559999;0.3;0.03942858;0.0506001;0.2964819
0.16;0.08;0.0085;0.0302;0.1095;0.3;0.02669516;0.1008413;0.2835029;0.004;-0.048;0.3;-0.004887462;-0.04624911;0.3008023;0.04629;0.05559999;0.3;0.03838568;0.05217178;0.3006295
0.12;0.08;0.0085;0.0302;0.1095;0.3;0.02603841;0.09971185;0.2858281;0.004;-0.048;0.3;-0.002202488;-0.04831101;0.30168;0.04629;0.05559999;0.3;0.03978372;0.05142348;0.3038654
0.08;0.08;0.0085;0.0302;0.1095;0.3;0.02854469;0.1017943;0.2900183;0.004;-0.048;0.3;-0.004465804;-0.04686426;0.3032855;0.04629;0.05559999;0.3;0.04157877;0.05196817;0.3069705
0.04;0.08;0.0085;0.0302;0.1095;0.3;0.02817326;0.09995095;0.2931853;0.004;-0.048;0.3;-0.004871074;-0.04785596;0.3059997;0.04629;0.05559999;0.3;0.04385123;0.05175693;0.3072824
0;0.12;0.0085;0.0302;0.1095;0.3;0.02866822;0.1033381;0.2937786;0.004;-0.048;0.3;-0.005025644;-0.04726819;0.3064292;0.04629;0.05559999;0.3;0.04442146;0.05302563;0.3089753
0.04;0.12;0.0085;0.0302;0.1095;0.3;0.02808443;0.1010212;0.2931553;0.004;-0.048;0.3;-0.004097376;-0.04474891;0.3031369;0.04629;0.05559999;0.3;0.04345677;0.05243819;0.3080356
0.08;0.12;0.0085;0.0302;0.1095;0.3;0.02832188;0.1028228;0.2872157;0.004;-0.048;0.3;-0.003178775;-0.04489142;0.300695;0.04629;0.05559999;0.3;0.04093289;0.05171286;0.3049003
0.12;0.12;0.0085;0.0302;0.1095;0.3;0.027225;0.1009275;0.2831144;0.004;-0.048;0.3;-0.002803773;-0.04502738;0.299366;0.04629;0.05559999;0.3;0.04056841;0.05189794;0.3033901
0.16;0.12;0.0085;0.0302;0.1095;0.3;0.02732739;0.100594;0.2793273;0.004;-0.048;0.3;0.0004987568;-0.04499785;0.2981351;0.04629;0.05559999;0.3;0.04233447;0.05006217;0.2984123
0.2;0.12;0.0085;0.0302;0.1095;0.3;0.02758911;0.09915297;0.2781872;0.004;-0.048;0.3;0.000644207;-0.0464334;0.2962198;0.04629;0.05559999;0.3;0.03973114;0.04964244;0.2961321
0.24;0.12;0.0085;0.0302;0.1095;0.3;0.02718505;0.09733751;0.2780441;0.004;-0.048;0.3;0.002845079;-0.04651675;0.2924218;0.04629;0.05559999;0.3;0.0388037;0.04927032;0.2941338
0.28;0.12;0.0085;0.0302;0.1095;0.3;0.03019865;0.1018812;0.2766499;0.004;-0.048;0.3;0.0006476939;-0.04026765;0.2922375;0.04629;0.05559999;0.3;0.04028362;0.05477758;0.2906725
0.32;0.12;0.0085;0.0302;0.1095;0.3;0.0328247;0.09190672;0.2714737;0.004;-0.048;0.3;0.01092964;-0.04937721;0.2851651;0.04629;0.05559999;0.3;0.04514396;0.04696652;0.2844472
0.32;0.16;0.0085;0.0302;0.1095;0.3;0.03264263;0.09628636;0.2721575;0.004;-0.048;0.3;0.01327318;-0.04215857;0.2824266;0.04629;0.05559999;0.3;0.04709378;0.04975832;0.283027
0.28;0.16;0.0085;0.0302;0.1095;0.3;0.02753907;0.102845;0.2773456;0.004;-0.048;0.3;0.002436668;-0.03834477;0.2886438;0.04629;0.05559999;0.3;0.04014675;0.05416766;0.2899285
0.2;0.16;0.0085;0.0302;0.1095;0.3;0.02582988;0.1041514;0.2798828;0.004;-0.048;0.3;-0.001323238;-0.04064393;0.294286;0.04629;0.05559999;0.3;0.03789665;0.05289823;0.297656
0.16;0.16;0.0085;0.0302;0.1095;0.3;0.02637146;0.1027117;0.2810842;0.004;-0.048;0.3;-0.002962351;-0.04237649;0.2968998;0.04629;0.05559999;0.3;0.04074056;0.05057865;0.2983706
0.12;0.16;0.0085;0.0302;0.1095;0.3;0.02675194;0.1029897;0.2810551;0.004;-0.048;0.3;-0.002467535;-0.04184771;0.2967651;0.04629;0.05559999;0.3;0.040207;0.05227438;0.301984
0.08;0.16;0.0085;0.0302;0.1095;0.3;0.02799892;0.1034216;0.2866983;0.004;-0.048;0.3;-0.002354421;-0.03986034;0.2974533;0.04629;0.05559999;0.3;0.0425237;0.05171561;0.3063165
0.04;0.16;0.0085;0.0302;0.1095;0.3;0.0279932;0.1017697;0.29359;0.004;-0.048;0.3;-0.003241453;-0.04168707;0.3016178;0.04629;0.05559999;0.3;0.04295796;0.05183583;0.3085323
0;0.16;0.0085;0.0302;0.1095;0.3;0.02927069;0.1018954;0.2977219;0.004;-0.048;0.3;-0.003963288;-0.04486039;0.3057205;0.04629;0.05559999;0.3;0.04366241;0.05250689;0.3102455
-0.04;0.2;0.0085;0.0302;0.1095;0.3;0.03115878;0.09866011;0.2991845;0.004;-0.048;0.3;-0.003609154;-0.04496694;0.3069443;0.04629;0.05559999;0.3;0.04632006;0.05063981;0.3139831
0.04;0.2;0.0085;0.0302;0.1095;0.3;0.02701541;0.100664;0.293927;0.004;-0.048;0.3;-0.003619205;-0.04194012;0.3001974;0.04629;0.05559999;0.3;0.04101846;0.04952514;0.3079061
0.08;0.2;0.0085;0.0302;0.1095;0.3;0.02666205;0.09976745;0.2903648;0.004;-0.048;0.3;-0.001775943;-0.04047266;0.2977685;0.04629;0.05559999;0.3;0.04094427;0.04853541;0.3052435
0.12;0.2;0.0085;0.0302;0.1095;0.3;0.02472399;0.1014372;0.2830412;0.004;-0.048;0.3;-0.002870463;-0.04129803;0.2959286;0.04629;0.05559999;0.3;0.03900557;0.05063745;0.3005888
0.16;0.2;0.0085;0.0302;0.1095;0.3;0.02447428;0.1020843;0.2828004;0.004;-0.048;0.3;-0.002560556;-0.04120645;0.2949223;0.04629;0.05559999;0.3;0.04070238;0.04944187;0.2963445
0.2;0.2;0.0085;0.0302;0.1095;0.3;0.02345449;0.1050127;0.2817263;0.004;-0.048;0.3;-0.0003881007;-0.03952157;0.2906409;0.04629;0.05559999;0.3;0.03813504;0.05167806;0.2946069
0.24;0.2;0.0085;0.0302;0.1095;0.3;0.02302109;0.1052573;0.2800644;0.004;-0.048;0.3;0.0005153716;-0.03675655;0.2886133;0.04629;0.05559999;0.3;0.03911008;0.05443329;0.2896228
0.28;0.2;0.0085;0.0302;0.1095;0.3;0.02691004;0.1048316;0.2771059;0.004;-0.048;0.3;0.003876358;-0.03430697;0.2870595;0.04629;0.05559999;0.3;0.04132806;0.05658811;0.2867539
0.32;0.2;0.0085;0.0302;0.1095;0.3;0.02952713;0.1064615;0.2713272;0.004;-0.048;0.3;0.004790872;-0.03079462;0.280672;0.04629;0.05559999;0.3;0.04285407;0.05917436;0.280836
0.32;0.24;0.0085;0.0302;0.1095;0.3;0.02919808;0.1062349;0.2704936;0.004;-0.048;0.3;0.005327195;-0.02906382;0.279249;0.04629;0.05559999;0.3;0.04420677;0.06043854;0.2779247
0.28;0.24;0.0085;0.0302;0.1095;0.3;0.02427953;0.1057417;0.276271;0.004;-0.048;0.3;0.002984226;-0.03186631;0.2838795;0.04629;0.05559999;0.3;0.04091468;0.05848268;0.2833795
0.24;0.24;0.0085;0.0302;0.1095;0.3;0.02144606;0.1057133;0.2795556;0.004;-0.048;0.3;0.0002539605;-0.03435963;0.2876701;0.04629;0.05559999;0.3;0.03870748;0.05575183;0.2887491
0.2;0.24;0.0085;0.0302;0.1095;0.3;0.02139431;0.1045329;0.2827589;0.004;-0.048;0.3;-0.0005177855;-0.03688124;0.2911305;0.04629;0.05559999;0.3;0.03988147;0.05342463;0.2916043
0.16;0.24;0.0085;0.0302;0.1095;0.3;0.02353001;0.1019362;0.283413;0.004;-0.048;0.3;-0.001502156;-0.03833625;0.2937881;0.04629;0.05559999;0.3;0.04192041;0.05028805;0.2942117
0.12;0.24;0.0085;0.0302;0.1095;0.3;0.02373179;0.09957537;0.2858746;0.004;-0.048;0.3;-0.002260998;-0.04050273;0.29599;0.04629;0.05559999;0.3;0.03928483;0.04808098;0.3000514
0.08;0.24;0.0085;0.0302;0.1095;0.3;0.02410984;0.09871289;0.2898882;0.004;-0.048;0.3;-0.003172234;-0.0402844;0.2990836;0.04629;0.05559999;0.3;0.03890413;0.04809448;0.3036015
0.04;0.24;0.0085;0.0302;0.1095;0.3;0.02703283;0.09994766;0.2923371;0.004;-0.048;0.3;-0.002351139;-0.04093847;0.3014409;0.04629;0.05559999;0.3;0.0418139;0.0478045;0.3087427
0;0.24;0.0085;0.0302;0.1095;0.3;0.02974566;0.09847823;0.2954468;0.004;-0.048;0.3;-0.003550908;-0.04319477;0.3060155;0.04629;0.05559999;0.3;0.04489502;0.0478566;0.3103554
-0.04;0.24;0.0085;0.0302;0.1095;0.3;0.02933127;0.09776431;0.2942211;0.004;-0.048;0.3;-0.003822241;-0.04411164;0.307747;0.04629;0.05559999;0.3;0.04744463;0.04861334;0.3126321
0.04;0;0.0085;0.0302;0.1095;0.3;0.02610265;0.1038745;0.2976744;0.004;-0.048;0.3;-0.004754223;-0.04821154;0.3108682;0.04629;0.05559999;0.3;0.04698563;0.05525801;0.3065596
0.08;0;0.0085;0.0302;0.1095;0.3;0.02596186;0.1029313;0.2927162;0.004;-0.048;0.3;-0.004579306;-0.04755381;0.307539;0.04629;0.05559999;0.3;0.04409744;0.05555886;0.307014
0.12;0;0.0085;0.0302;0.1095;0.3;0.02496639;0.1011003;0.2856171;0.004;-0.048;0.3;-0.003989801;-0.05001563;0.3047473;0.04629;0.05559999;0.3;0.03850062;0.05444157;0.3041855
0.16;0;0.0085;0.0302;0.1095;0.3;0.02784051;0.1024361;0.283689;0.004;-0.048;0.3;-0.004661068;-0.04807448;0.3020974;0.04629;0.05559999;0.3;0.03924827;0.0548735;0.3007472
0.2;0;0.0085;0.0302;0.1095;0.3;0.02420092;0.09854396;0.2790715;0.004;-0.048;0.3;-0.002844468;-0.05155414;0.298977;0.04629;0.05559999;0.3;0.03774346;0.05130666;0.294832
0.24;0;0.0085;0.0302;0.1095;0.3;0.03179249;0.1012607;0.278502;0.004;-0.048;0.3;-0.002535641;-0.04523689;0.2988269;0.04629;0.05559999;0.3;0.04052155;0.05468595;0.2959253
0.28;0;0.0085;0.0302;0.1095;0.3;0.0273501;0.09540339;0.2777281;0.004;-0.048;0.3;-0.001040697;-0.05115363;0.295323;0.04629;0.05559999;0.3;0.0416093;0.04864347;0.2904298
0.32;0;0.0085;0.0302;0.1095;0.3;0.0324463;0.1012773;0.2774107;0.004;-0.048;0.3;0.0008103549;-0.04363132;0.2926298;0.04629;0.05559999;0.3;0.04451635;0.05597141;0.290807
0.32;-0.04;0.0085;0.0302;0.1095;0.3;0.02672049;0.09468625;0.2769408;0.004;-0.048;0.3;0.001081049;-0.05317429;0.2913273;0.04629;0.05559999;0.3;0.04228449;0.04992323;0.288851
0.28;-0.04;0.0085;0.0302;0.1095;0.3;0.02548635;0.09847922;0.2789825;0.004;-0.048;0.3;-0.001058459;-0.0511891;0.295302;0.04629;0.05559999;0.3;0.040372;0.05235123;0.2923515
0.24;-0.04;0.0085;0.0302;0.1095;0.3;0.02906938;0.1027986;0.2802547;0.004;-0.048;0.3;-0.001642779;-0.04646672;0.297846;0.04629;0.05559999;0.3;0.04367736;0.05658419;0.2948001
0.2;-0.04;0.0085;0.0302;0.1095;0.3;0.02264574;0.09907974;0.281513;0.004;-0.048;0.3;-0.004009902;-0.05126888;0.2995276;0.04629;0.05559999;0.3;0.03654283;0.05388448;0.2953786
0.16;-0.04;0.0085;0.0302;0.1095;0.3;0.02691668;0.1039265;0.2862391;0.004;-0.048;0.3;-0.004623756;-0.04889289;0.3033346;0.04629;0.05559999;0.3;0.04049751;0.05651278;0.3009348
0.12;-0.04;0.0085;0.0302;0.1095;0.3;0.024245;0.1009413;0.2876168;0.004;-0.048;0.3;-0.004537903;-0.04757459;0.3059616;0.04629;0.05559999;0.3;0.04161823;0.05514521;0.3011315
0.08;-0.04;0.0085;0.0302;0.1095;0.3;0.02747796;0.1034219;0.2938288;0.004;-0.048;0.3;-0.004763149;-0.04521445;0.3096369;0.04629;0.05559999;0.3;0.04725448;0.05487181;0.3043689
0.04;-0.04;0.0085;0.0302;0.1095;0.3;0.02772214;0.1045939;0.300734;0.004;-0.048;0.3;-0.004926793;-0.04753379;0.3116068;0.04629;0.05559999;0.3;0.04902454;0.05482886;0.3064622
0.04;-0.08;0.0085;0.0302;0.1095;0.3;0.02922966;0.1059039;0.2987503;0.004;-0.048;0.3;-0.004031736;-0.04815002;0.3108185;0.04629;0.05559999;0.3;0.05057484;0.05391455;0.3055752
0.08;-0.08;0.0085;0.0302;0.1095;0.3;0.02745906;0.1029145;0.2950268;0.004;-0.048;0.3;-0.003911242;-0.04611243;0.3098257;0.04629;0.05559999;0.3;0.04948622;0.05354354;0.3031324
0.12;-0.08;0.0085;0.0302;0.1095;0.3;0.02396536;0.1004958;0.2902456;0.004;-0.048;0.3;-0.004273348;-0.04859422;0.3064488;0.04629;0.05559999;0.3;0.04436713;0.05393443;0.3011331
0.16;-0.08;0.0085;0.0302;0.1095;0.3;0.01866993;0.09932724;0.2831516;0.004;-0.048;0.3;-0.006712928;-0.0516945;0.3029476;0.04629;0.05559999;0.3;0.03662358;0.05441782;0.2981127
0.2;-0.08;0.0085;0.0302;0.1095;0.3;0.01927371;0.09909561;0.2830418;0.004;-0.048;0.3;-0.005319014;-0.0543067;0.2999653;0.04629;0.05559999;0.3;0.0352401;0.05397457;0.2960477
0.24;-0.08;0.0085;0.0302;0.1095;0.3;0.02131712;0.09755799;0.2806668;0.004;-0.048;0.3;-0.004874602;-0.05314393;0.2978718;0.04629;0.05559999;0.3;0.03644092;0.05307069;0.2945167
0.28;-0.08;0.0085;0.0302;0.1095;0.3;0.02366841;0.09469461;0.2778645;0.004;-0.048;0.3;-0.003135264;-0.05422018;0.2958356;0.04629;0.05559999;0.3;0.03883421;0.04999945;0.2917245
0.32;-0.08;0.0085;0.0302;0.1095;0.3;0.0283353;0.09511548;0.2794124;0.004;-0.048;0.3;-0.00130251;-0.05114155;0.2948084;0.04629;0.05559999;0.3;0.04369745;0.05067256;0.2910978
0.32;-0.12;0.0085;0.0302;0.1095;0.3;0.03102335;0.09899766;0.2826675;0.004;-0.048;0.3;-0.003313869;-0.04721486;0.2982558;0.04629;0.05559999;0.3;0.04787073;0.05371829;0.2938208
0.28;-0.12;0.0085;0.0302;0.1095;0.3;0.02431086;0.0958005;0.2822756;0.004;-0.048;0.3;-0.005072951;-0.05159693;0.2986518;0.04629;0.05559999;0.3;0.04015841;0.05310407;0.2940436
0.24;-0.12;0.0085;0.0302;0.1095;0.3;0.0292062;0.1023329;0.2864008;0.004;-0.048;0.3;-0.003331661;-0.04465934;0.3004916;0.04629;0.05559999;0.3;0.0435203;0.0594004;0.2989279
